SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,WEEK_DAY,PREG_LACT,BREASTFEEDING,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_9,adm2_14,adm2_15,adm2_12,adm2_1,adm2_3,adm2_8,adm2_10,adm2_11,adm2_4,adm2_13,adm2_7,adm2_2,adm2_5,adm2_6
26939,4232,2,29,27,3,1,NA,1697,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26948,8736,2,30,4,7,1,NA,1558,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26977,5827,2,30,29,6,1,NA,2097,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26979,7754,2,63,8,3,0,NA,1810,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26990,1422,2,60,19,4,0,NA,1473,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27054,2834,2,29,25,5,1,NA,2054,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27080,3317,2,20,11,6,1,NA,1498,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27089,10318,2,44,6,2,1,NA,1277,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27107,743,2,39,29,6,1,NA,1257,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27160,5180,2,41,13,1,1,NA,1266,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27170,3593,2,34,22,4,1,NA,2251,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27201,11193,2,55,23,7,0,NA,1355,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27232,302,2,45,30,5,1,NA,1949,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27265,3957,2,82,26,6,0,NA,2288,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27292,11517,2,24,6,1,1,NA,1781,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27294,795,2,44,6,2,1,NA,1765,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27307,2999,2,37,11,6,1,NA,1744,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27368,9568,2,36,9,6,1,NA,1638,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27390,314,2,50,13,1,0,NA,1871,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27407,10764,2,55,2,5,0,NA,1860,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27426,11398,2,81,20,1,0,NA,1378,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27433,10501,2,21,4,6,1,NA,1832,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27452,1149,2,22,2,5,1,NA,2015,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27456,10799,2,35,2,4,1,NA,2655,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27469,11138,2,40,8,1,1,NA,2286,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27483,9564,2,45,25,2,1,NA,2429,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27485,5507,2,55,31,3,0,NA,2113,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27507,7747,2,24,21,5,1,NA,1147,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27530,4215,2,55,16,6,0,NA,1671,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27540,8744,2,37,26,7,1,NA,1544,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27557,3166,2,52,27,4,0,NA,2401,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27577,47,2,32,8,7,1,NA,1592,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27594,6138,2,30,6,6,1,NA,2608,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27595,4940,2,48,23,6,1,NA,1452,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27627,5181,2,32,12,7,1,NA,1666,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27638,1666,2,50,18,5,0,NA,1795,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27653,4318,2,24,3,3,1,NA,1556,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27660,10521,2,35,21,5,1,NA,1340,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27718,1527,2,34,4,6,1,NA,2482,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27745,2147,2,35,29,1,1,NA,1109,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27813,11628,2,50,27,3,0,NA,1538,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27816,2417,2,40,20,4,1,NA,1965,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27828,3547,2,52,4,6,0,NA,2230,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27907,6028,2,55,30,4,0,NA,1056,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27935,4102,2,56,19,3,0,NA,1428,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27937,10439,2,70,3,3,0,NA,1268,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27949,7956,2,50,23,3,0,NA,1338,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27951,11542,2,20,15,3,1,NA,2721,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28027,9596,2,30,10,5,1,NA,2055,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28037,10110,2,60,1,1,0,NA,1031,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28076,3886,2,45,8,4,1,NA,1569,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28135,5940,2,21,28,7,1,NA,1546,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28158,10603,2,36,29,1,1,NA,1425,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28193,3115,2,55,5,7,0,NA,1117,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28229,11899,2,25,28,2,1,NA,2344,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28272,4771,2,40,7,2,1,NA,1630,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28287,3003,2,36,17,7,1,NA,1114,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28292,2679,2,78,27,3,0,NA,1237,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28349,8608,2,24,4,7,1,NA,1751,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28353,10170,2,39,19,4,1,NA,1939,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28463,11806,2,27,16,4,1,NA,1337,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28472,7805,2,27,25,2,1,NA,1837,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28539,7313,2,27,3,3,1,NA,1664,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28574,9568,2,18,9,6,1,NA,1700,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28577,324,2,40,16,4,1,NA,1084,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28599,2068,2,32,10,7,1,NA,1599,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28670,9968,2,50,28,2,0,NA,1727,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28743,9897,2,21,17,5,1,NA,1163,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28774,4714,2,32,6,1,1,NA,1854,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28850,2244,2,29,18,1,1,NA,2091,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28869,5265,2,51,29,3,0,NA,1763,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28873,10257,2,28,2,4,1,NA,2067,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
28886,7989,2,35,30,5,1,NA,1257,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28899,7078,2,39,8,3,1,NA,1202,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28900,1430,2,26,22,4,1,NA,1831,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28953,8200,2,32,2,6,1,NA,2414,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28976,2829,2,59,29,1,0,NA,1496,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28983,6992,2,36,6,1,1,NA,1337,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28994,10884,2,50,19,3,0,NA,1479,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29014,6025,2,35,30,4,1,NA,1824,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29097,2818,2,29,26,7,1,NA,1750,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29137,3981,2,41,30,3,1,NA,1318,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29176,605,2,21,10,6,1,NA,1978,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29281,795,2,22,6,2,1,NA,1043,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29288,11900,2,24,26,7,1,NA,1898,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29304,9234,2,37,6,6,1,NA,3850,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29328,6090,2,75,1,3,0,NA,858,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29365,6086,2,54,10,7,0,NA,1022,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29381,5378,2,32,6,6,1,NA,1757,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29401,6416,2,30,8,7,1,NA,3038,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29481,11592,2,40,24,5,1,NA,2070,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29486,316,2,60,5,4,0,NA,1555,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29487,10806,2,55,28,4,0,NA,1344,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29536,795,2,22,6,2,1,NA,1558,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29583,10144,2,47,1,1,1,NA,1301,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29589,4563,2,40,23,3,1,NA,2779,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29606,10497,2,55,22,7,0,NA,1435,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29608,2794,2,45,29,1,1,NA,1436,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29625,974,2,18,2,4,1,NA,1380,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29679,7078,2,80,8,3,0,NA,665,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29765,11458,2,50,29,1,0,NA,1923,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29827,10473,2,50,27,3,0,NA,2088,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29877,1182,2,33,7,3,1,NA,1758,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29879,7175,2,30,22,5,1,NA,857,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29886,11147,2,44,23,3,1,NA,1350,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29912,4227,2,26,30,6,1,NA,1940,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30023,5180,2,69,13,1,0,NA,1011,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30025,5444,2,38,20,1,1,NA,1460,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30029,4318,2,45,3,3,1,NA,1541,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30033,8362,2,23,30,3,1,NA,1486,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30049,8514,2,54,6,2,0,NA,1822,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30054,2706,2,75,6,6,0,NA,947,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30213,8814,2,38,17,2,1,NA,1669,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30238,3054,2,65,4,6,0,NA,987,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30241,10093,2,22,2,5,1,NA,1437,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30242,1298,2,49,24,5,1,NA,2386,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30264,2834,2,57,25,5,0,NA,1332,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30320,1194,2,24,3,3,1,NA,1949,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30332,9133,2,51,26,7,0,NA,1589,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30335,7411,2,27,18,5,1,NA,1891,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30348,5234,2,23,21,5,1,NA,797,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30349,1061,2,55,26,7,0,NA,1951,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30400,5940,2,43,28,7,1,NA,1177,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30463,318,2,27,4,2,1,NA,1273,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30478,5014,2,33,3,3,1,NA,2314,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30517,4390,2,25,14,6,1,NA,1645,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30560,4251,2,23,4,6,1,NA,1600,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30563,6183,2,35,8,5,1,NA,1543,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30588,9938,2,26,23,3,1,NA,1344,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30589,7702,2,50,24,1,0,NA,1309,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30592,5654,2,23,8,3,1,NA,1977,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30595,4732,2,35,4,7,1,NA,901,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30601,9783,2,60,2,6,0,NA,1555,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30602,6838,2,36,22,7,1,NA,1605,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30628,7360,2,24,30,3,1,NA,1526,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30690,10040,2,34,31,5,1,NA,1721,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30723,10660,2,30,13,1,1,NA,2582,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30728,3760,2,19,13,3,1,NA,1266,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30758,1552,2,60,15,5,0,NA,1680,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30789,2225,2,62,23,7,0,NA,886,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30859,10996,2,27,25,7,1,NA,1802,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30869,1298,2,27,24,5,1,NA,2638,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30890,9567,2,75,12,7,0,NA,1289,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30950,8563,2,37,28,2,1,NA,2319,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30952,580,2,47,10,7,1,NA,1287,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30977,3189,2,26,2,6,1,NA,1826,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30981,1516,2,49,23,6,1,NA,1741,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31016,10482,2,24,4,6,1,NA,2117,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31064,8674,2,40,22,4,1,NA,1127,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31073,6422,2,30,21,5,1,NA,1323,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31087,4261,2,60,30,4,0,NA,952,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31105,7995,2,40,13,1,1,NA,965,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31118,4599,2,27,30,4,1,NA,1066,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31122,2786,2,55,6,1,0,NA,1900,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31130,2746,2,21,18,6,1,NA,2896,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31140,2498,2,42,26,7,1,NA,1344,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31150,3135,2,26,3,3,1,NA,1659,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31259,5420,2,45,15,3,1,NA,1401,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31306,9572,2,45,17,1,1,NA,1596,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31320,5728,2,47,8,4,1,NA,2044,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31334,11382,2,30,13,3,1,NA,1392,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31340,7172,2,20,27,4,1,NA,911,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31382,5270,2,54,10,5,0,NA,2590,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31419,4639,2,62,13,3,0,NA,2112,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31424,8924,2,38,29,5,1,NA,1847,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31427,1479,2,42,29,3,1,NA,1386,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31454,2758,2,50,10,5,0,NA,901,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31475,5613,2,55,20,4,0,NA,1506,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31486,5082,2,19,25,7,1,NA,1380,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31488,10913,2,22,22,7,1,NA,1692,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31506,9827,2,31,29,6,1,NA,2346,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31509,7872,2,45,1,2,1,NA,2027,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31511,8993,2,42,24,1,1,NA,1990,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31513,7585,2,34,20,1,1,NA,1447,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31555,3054,2,29,4,6,1,NA,1884,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31635,5650,2,35,27,3,1,NA,1607,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
31645,8422,2,46,24,1,1,NA,1604,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31684,7973,2,22,3,6,1,NA,926,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31777,7635,2,28,31,5,1,NA,1853,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31790,8159,2,65,17,5,0,NA,1133,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31842,11778,2,28,22,5,1,NA,1931,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31898,7083,2,33,8,5,1,NA,1896,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31913,11004,2,48,23,3,1,NA,1629,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31926,10806,2,30,28,4,1,NA,1487,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31931,9090,2,55,31,5,0,NA,1389,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31963,10648,2,30,5,4,1,NA,2030,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32024,4388,2,52,27,7,0,NA,1674,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32084,3195,2,48,8,1,1,NA,2131,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32130,4173,2,53,26,6,0,NA,2237,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32133,10306,2,43,15,5,1,NA,1460,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32170,10481,2,36,9,4,1,NA,1633,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32207,3037,2,22,17,7,1,NA,981,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32236,7395,2,75,18,1,0,NA,1194,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32245,1510,2,40,27,7,1,NA,1561,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32247,9491,2,24,23,3,1,NA,1814,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32251,6650,2,20,27,3,1,NA,1341,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32315,5993,2,61,17,7,0,NA,1766,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32324,6179,2,20,4,2,1,NA,2120,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32384,7103,2,40,13,1,1,NA,1629,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32445,141,2,70,6,2,0,NA,1163,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32452,6557,2,33,21,5,1,NA,2375,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32499,10207,2,36,30,6,1,NA,1449,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32533,2679,2,48,27,3,1,NA,1798,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32624,7138,2,19,11,2,1,NA,1502,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32672,8247,2,32,3,3,1,NA,1251,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32676,1973,2,35,2,4,1,NA,2069,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32699,363,2,29,6,1,1,NA,498,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32726,702,2,55,17,5,0,NA,1200,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32727,7723,2,18,21,3,1,NA,1983,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32817,9758,2,23,13,4,1,NA,2203,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32835,5063,2,40,24,1,1,NA,1302,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32853,8863,2,22,2,4,1,NA,1102,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32857,1272,2,65,11,6,0,NA,930,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32900,9479,2,30,18,1,1,NA,1981,1,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32912,7017,2,68,2,5,0,NA,1340,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32957,9441,2,48,24,5,1,NA,1401,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32983,3366,2,35,25,4,1,NA,1659,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33039,9819,2,26,27,3,1,NA,1588,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33076,1432,2,24,29,1,1,NA,1660,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33107,10902,2,40,28,7,1,NA,1786,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33123,3223,2,28,26,7,1,NA,1346,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33133,11722,2,50,28,7,0,NA,1822,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33166,165,2,40,3,3,1,NA,1698,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
33178,119,2,55,27,3,0,NA,2375,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33266,3421,2,33,23,6,1,NA,1135,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33278,11545,2,35,30,5,1,NA,1165,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33307,1606,2,40,5,3,1,NA,1538,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33333,11548,2,41,24,4,1,NA,1906,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
