SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_6,adm2_3,adm2_2,adm2_7,adm2_4,adm2_8,adm2_1,adm2_5
26781,9313,1,29,27,1237,0,3,0,1,0,0,0,0,0,0
26832,4795,1,44,30,1882,0,4,0,0,0,0,1,0,0,0
26868,8328,1,32,7,2323,1,2,0,0,1,0,0,0,0,0
26923,10043,1,22,7,1018,1,4,0,0,0,0,1,0,0,0
26937,4370,1,44,4,1449,0,4,0,0,0,0,1,0,0,0
26972,7646,1,30,25,2170,0,2,0,0,1,0,0,0,0,0
27000,2981,1,28,28,2646,0,3,0,1,0,0,0,0,0,0
27009,2713,1,25,16,1423,0,7,0,0,0,1,0,0,0,0
27018,6815,1,43,22,2097,0,6,1,0,0,0,0,0,0,0
27093,219,1,22,13,3256,0,5,0,0,0,0,0,0,0,1
27142,5416,1,30,18,1800,0,3,0,1,0,0,0,0,0,0
27157,6177,1,62,31,1753,0,4,0,0,0,0,1,0,0,0
27183,6525,1,22,24,2258,0,4,0,0,0,0,1,0,0,0
27268,8287,1,26,19,688,0,3,0,1,0,0,0,0,0,0
27270,6160,1,50,16,1465,0,1,0,0,0,0,0,0,1,0
27281,3152,1,60,15,1591,0,5,0,0,0,0,0,0,0,1
27310,10513,1,29,4,3339,0,4,0,0,0,0,1,0,0,0
27312,10679,1,25,21,2240,0,2,0,0,1,0,0,0,0,0
27380,5605,1,32,19,2159,0,5,0,0,0,0,0,0,0,1
27484,4314,1,58,26,2048,0,1,0,0,0,0,0,0,1,0
27492,1953,1,45,19,1698,0,7,0,0,0,1,0,0,0,0
27562,6726,1,63,22,1263,0,8,0,0,0,0,0,1,0,0
27648,9224,1,30,10,3345,0,1,0,0,0,0,0,0,1,0
27679,8521,1,44,17,2069,0,5,0,0,0,0,0,0,0,1
27744,4291,1,32,3,2414,0,4,0,0,0,0,1,0,0,0
27769,4262,1,55,20,874,0,8,0,0,0,0,0,1,0,0
27802,11642,1,53,6,2098,0,4,0,0,0,0,1,0,0,0
27834,10949,1,25,27,1465,0,2,0,0,1,0,0,0,0,0
27933,4221,1,55,23,2725,0,2,0,0,1,0,0,0,0,0
27936,10039,1,19,1,2198,1,5,0,0,0,0,0,0,0,1
27952,2421,1,29,24,2019,0,8,0,0,0,0,0,1,0,0
27961,1753,1,65,24,1482,0,6,1,0,0,0,0,0,0,0
28079,300,1,40,8,2537,0,4,0,0,0,0,1,0,0,0
28080,8083,1,50,18,1936,0,3,0,1,0,0,0,0,0,0
28125,4221,1,26,23,2723,0,2,0,0,1,0,0,0,0,0
28140,1607,1,23,2,2699,0,4,0,0,0,0,1,0,0,0
28143,6497,1,55,14,1750,0,7,0,0,0,1,0,0,0,0
28206,9981,1,45,16,2280,0,7,0,0,0,1,0,0,0,0
28263,6945,1,31,11,1218,0,2,0,0,1,0,0,0,0,0
28283,9961,1,30,21,2024,0,1,0,0,0,0,0,0,1,0
28354,7745,1,30,27,2528,0,5,0,0,0,0,0,0,0,1
28355,7778,1,22,27,1562,0,1,0,0,0,0,0,0,1,0
28380,3605,1,58,5,1287,0,4,0,0,0,0,1,0,0,0
28412,11797,1,20,29,3358,0,3,0,1,0,0,0,0,0,0
28469,5699,1,65,2,979,0,4,0,0,0,0,1,0,0,0
28473,2368,1,32,6,1164,0,4,0,0,0,0,1,0,0,0
28496,11393,1,52,16,1356,0,1,0,0,0,0,0,0,1,0
28516,911,1,42,11,2185,0,4,0,0,0,0,1,0,0,0
28520,9433,1,45,20,1466,0,1,0,0,0,0,0,0,1,0
28551,1898,1,56,27,989,0,1,0,0,0,0,0,0,1,0
28615,8628,1,60,27,1444,0,5,0,0,0,0,0,0,0,1
28634,9976,1,42,13,1065,0,6,1,0,0,0,0,0,0,0
28665,10907,1,21,22,908,0,4,0,0,0,0,1,0,0,0
28686,1487,1,60,5,2623,0,4,0,0,0,0,1,0,0,0
28704,4967,1,27,20,2424,0,1,0,0,0,0,0,0,1,0
28790,9175,1,24,19,2718,0,2,0,0,1,0,0,0,0,0
28836,3500,1,33,12,1554,0,5,0,0,0,0,0,0,0,1
28839,9944,1,60,27,1831,0,4,0,0,0,0,1,0,0,0
28932,7049,1,35,13,3019,0,5,0,0,0,0,0,0,0,1
28935,11085,1,35,12,3145,0,5,0,0,0,0,0,0,0,1
28957,4171,1,56,12,3160,0,5,0,0,0,0,0,0,0,1
28974,10036,1,52,15,1305,0,5,0,0,0,0,0,0,0,1
28990,1247,1,59,20,1674,0,3,0,1,0,0,0,0,0,0
28996,11754,1,30,15,2517,0,5,0,0,0,0,0,0,0,1
29030,5776,1,65,27,1825,0,1,0,0,0,0,0,0,1,0
29106,237,1,35,11,2044,0,4,0,0,0,0,1,0,0,0
29109,9764,1,18,12,2495,0,8,0,0,0,0,0,1,0,0
29118,11720,1,40,11,1624,0,5,0,0,0,0,0,0,0,1
29187,10279,1,45,24,1731,0,6,1,0,0,0,0,0,0,0
29188,11403,1,29,13,2221,0,5,0,0,0,0,0,0,0,1
29220,4260,1,32,18,2949,0,1,0,0,0,0,0,0,1,0
29286,9235,1,20,25,1912,0,3,0,1,0,0,0,0,0,0
29334,6384,1,62,1,2891,1,4,0,0,0,0,1,0,0,0
29353,10087,1,50,7,2071,1,2,0,0,1,0,0,0,0,0
29380,3362,1,45,16,1877,0,3,0,1,0,0,0,0,0,0
29392,482,1,21,14,2537,0,1,0,0,0,0,0,0,1,0
29408,10868,1,45,29,2392,0,4,0,0,0,0,1,0,0,0
29455,1947,1,28,8,2468,0,6,1,0,0,0,0,0,0,0
29546,6538,1,65,28,4189,0,4,0,0,0,0,1,0,0,0
29567,8914,1,25,18,1191,0,7,0,0,0,1,0,0,0,0
29609,11693,1,65,22,3515,0,3,0,1,0,0,0,0,0,0
29634,7781,1,70,27,1009,0,4,0,0,0,0,1,0,0,0
29640,8562,1,30,29,580,0,1,0,0,0,0,0,0,1,0
29645,3465,1,20,24,1495,0,8,0,0,0,0,0,1,0,0
29661,8838,1,40,12,2926,0,1,0,0,0,0,0,0,1,0
29663,1255,1,25,25,3730,0,3,0,1,0,0,0,0,0,0
29701,10149,1,39,16,1321,0,5,0,0,0,0,0,0,0,1
29720,5769,1,18,20,1937,0,7,0,0,0,1,0,0,0,0
29724,8914,1,55,18,3211,0,7,0,0,0,1,0,0,0,0
29743,3513,1,22,16,684,0,7,0,0,0,1,0,0,0,0
29762,11679,1,22,24,3155,0,6,1,0,0,0,0,0,0,0
29768,8033,1,40,25,1997,0,3,0,1,0,0,0,0,0,0
29780,443,1,40,20,2996,0,3,0,1,0,0,0,0,0,0
29784,5152,1,62,24,664,0,4,0,0,0,0,1,0,0,0
29796,3395,1,70,19,1420,0,2,0,0,1,0,0,0,0,0
29823,2149,1,26,18,2218,0,7,0,0,0,1,0,0,0,0
29867,11654,1,22,23,984,0,6,1,0,0,0,0,0,0,0
29872,6483,1,57,28,1994,0,3,0,1,0,0,0,0,0,0
29882,1413,1,30,22,1026,0,8,0,0,0,0,0,1,0,0
29904,2876,1,18,23,2129,0,1,0,0,0,0,0,0,1,0
29928,4708,1,55,25,2758,0,5,0,0,0,0,0,0,0,1
29979,7091,1,35,5,2807,0,4,0,0,0,0,1,0,0,0
30113,5198,1,46,9,761,0,5,0,0,0,0,0,0,0,1
30118,1199,1,27,28,2470,0,1,0,0,0,0,0,0,1,0
30129,1729,1,32,22,2278,0,6,1,0,0,0,0,0,0,0
30175,2416,1,36,12,2357,0,8,0,0,0,0,0,1,0,0
30237,11635,1,28,25,2430,0,6,1,0,0,0,0,0,0,0
30306,2586,1,56,16,3449,0,7,0,0,0,1,0,0,0,0
30360,3612,1,25,16,3094,0,1,0,0,0,0,0,0,1,0
30413,3546,1,23,2,1496,0,5,0,0,0,0,0,0,0,1
30417,1302,1,50,2,1519,0,2,0,0,1,0,0,0,0,0
30525,10312,1,25,2,721,0,2,0,0,1,0,0,0,0,0
30537,10172,1,26,26,1813,0,6,1,0,0,0,0,0,0,0
30568,9924,1,33,7,2096,1,5,0,0,0,0,0,0,0,1
30657,4369,1,25,31,2289,0,2,0,0,1,0,0,0,0,0
30675,6915,1,43,16,1079,0,8,0,0,0,0,0,1,0,0
30693,2475,1,30,14,1686,0,1,0,0,0,0,0,0,1,0
30729,11817,1,26,24,1748,0,4,0,0,0,0,1,0,0,0
30734,11390,1,40,16,1747,0,1,0,0,0,0,0,0,1,0
30766,6483,1,21,28,3575,0,3,0,1,0,0,0,0,0,0
30772,10137,1,34,25,1226,0,6,1,0,0,0,0,0,0,0
30825,1250,1,58,10,2194,0,1,0,0,0,0,0,0,1,0
30938,1262,1,50,16,3500,0,7,0,0,0,1,0,0,0,0
31095,4898,1,40,26,3445,0,7,0,0,0,1,0,0,0,0
31137,5218,1,29,26,3058,0,6,1,0,0,0,0,0,0,0
31139,8076,1,50,31,2257,0,4,0,0,0,0,1,0,0,0
31146,2981,1,26,28,2606,0,3,0,1,0,0,0,0,0,0
31189,485,1,19,22,466,0,2,0,0,1,0,0,0,0,0
31224,7887,1,28,24,1670,0,4,0,0,0,0,1,0,0,0
31243,3444,1,19,7,2698,1,2,0,0,1,0,0,0,0,0
31357,3444,1,45,7,2192,1,2,0,0,1,0,0,0,0,0
31407,2264,1,21,26,4230,0,6,1,0,0,0,0,0,0,0
31501,10729,1,24,15,2083,0,7,0,0,0,1,0,0,0,0
31505,2727,1,60,18,1779,0,8,0,0,0,0,0,1,0,0
31517,920,1,19,2,1828,0,2,0,0,1,0,0,0,0,0
31558,10205,1,26,15,2136,0,8,0,0,0,0,0,1,0,0
31565,11026,1,27,11,2467,0,4,0,0,0,0,1,0,0,0
31583,11222,1,38,12,3028,0,7,0,0,0,1,0,0,0,0
31646,3747,1,30,14,2039,0,1,0,0,0,0,0,0,1,0
31673,2606,1,60,15,1532,0,5,0,0,0,0,0,0,0,1
31717,8216,1,38,30,1304,0,3,0,1,0,0,0,0,0,0
31747,11813,1,46,16,2849,0,1,0,0,0,0,0,0,1,0
31786,8601,1,45,13,625,0,2,0,0,1,0,0,0,0,0
31807,1758,1,27,2,3254,0,4,0,0,0,0,1,0,0,0
31817,360,1,49,12,3295,0,5,0,0,0,0,0,0,0,1
31856,9593,1,42,30,1405,0,3,0,1,0,0,0,0,0,0
31887,515,1,65,11,2215,0,2,0,0,1,0,0,0,0,0
31941,9430,1,20,15,2434,0,5,0,0,0,0,0,0,0,1
31979,5540,1,18,25,813,0,6,1,0,0,0,0,0,0,0
32037,6683,1,24,19,3459,0,5,0,0,0,0,0,0,0,1
32125,2731,1,60,28,2178,0,4,0,0,0,0,1,0,0,0
32131,166,1,25,1,1915,1,4,0,0,0,0,1,0,0,0
32147,3337,1,65,16,1884,0,7,0,0,0,1,0,0,0,0
32180,9937,1,30,22,1684,0,8,0,0,0,0,0,1,0,0
32337,1070,1,21,27,2844,0,1,0,0,0,0,0,0,1,0
32382,9349,1,50,29,2321,0,2,0,0,1,0,0,0,0,0
32409,1070,1,56,27,2115,0,1,0,0,0,0,0,0,1,0
32433,10528,1,55,21,2527,0,7,0,0,0,1,0,0,0,0
32448,8448,1,35,18,1675,0,1,0,0,0,0,0,0,1,0
32451,10390,1,31,22,2573,0,3,0,1,0,0,0,0,0,0
32473,10288,1,33,27,2153,0,5,0,0,0,0,0,0,0,1
32642,2637,1,24,22,3700,0,3,0,1,0,0,0,0,0,0
32660,9042,1,45,16,507,0,8,0,0,0,0,0,1,0,0
32682,11075,1,35,23,3816,0,5,0,0,0,0,0,0,0,1
32732,5531,1,69,16,928,0,5,0,0,0,0,0,0,0,1
32739,8402,1,45,22,832,0,1,0,0,0,0,0,0,1,0
32781,7669,1,28,25,430,0,7,0,0,0,1,0,0,0,0
32826,1285,1,18,9,3006,0,8,0,0,0,0,0,1,0,0
32905,5844,1,38,23,1978,0,3,0,1,0,0,0,0,0,0
32948,5759,1,37,3,3397,0,4,0,0,0,0,1,0,0,0
32952,7534,1,32,9,1574,0,5,0,0,0,0,0,0,0,1
32982,344,1,23,22,2863,0,3,0,1,0,0,0,0,0,0
32999,1204,1,65,29,2712,0,5,0,0,0,0,0,0,0,1
33070,209,1,65,17,2292,0,5,0,0,0,0,0,0,0,1
33087,1898,1,31,27,1028,0,1,0,0,0,0,0,0,1,0
33151,2601,1,45,18,472,0,3,0,1,0,0,0,0,0,0
33281,808,1,40,22,1663,0,4,0,0,0,0,1,0,0,0
33308,7824,1,60,6,2484,0,4,0,0,0,0,1,0,0,0
33340,3395,1,29,19,1458,0,2,0,0,1,0,0,0,0,0
33378,7159,1,23,28,877,0,4,0,0,0,0,1,0,0,0
33381,2240,1,63,20,2141,0,2,0,0,1,0,0,0,0,0
33405,1740,1,24,23,2291,0,2,0,0,1,0,0,0,0,0
33428,5804,1,60,18,1182,0,5,0,0,0,0,0,0,0,1
33443,7781,1,20,27,2306,0,4,0,0,0,0,1,0,0,0
33444,7107,1,50,22,946,0,2,0,0,1,0,0,0,0,0
33458,1881,1,25,19,2974,0,1,0,0,0,0,0,0,1,0
33543,5143,1,68,19,3150,0,3,0,1,0,0,0,0,0,0
33608,3710,1,21,23,2628,0,6,1,0,0,0,0,0,0,0
33659,2527,1,68,20,2430,0,8,0,0,0,0,0,1,0,0
33661,6925,1,25,24,1871,0,3,0,1,0,0,0,0,0,0
33676,5823,1,46,12,2176,0,7,0,0,0,1,0,0,0,0
33701,1680,1,27,29,3137,0,6,1,0,0,0,0,0,0,0
33709,10958,1,45,18,1904,0,8,0,0,0,0,0,1,0,0
33748,9541,1,24,23,2577,0,7,0,0,0,1,0,0,0,0
33759,3125,1,30,19,2940,0,7,0,0,0,1,0,0,0,0
33812,11330,1,21,24,2022,0,3,0,1,0,0,0,0,0,0
33830,6866,1,28,15,2023,0,6,1,0,0,0,0,0,0,0
33842,9349,1,22,29,2072,0,2,0,0,1,0,0,0,0,0
33888,1958,1,30,24,2018,0,3,0,1,0,0,0,0,0,0
33930,898,1,40,11,1956,0,5,0,0,0,0,0,0,0,1
33965,5976,1,44,13,1937,0,8,0,0,0,0,0,1,0,0
34035,2680,1,55,13,1777,0,8,0,0,0,0,0,1,0,0
34042,1785,1,60,26,1923,0,6,1,0,0,0,0,0,0,0
34066,3567,1,35,19,2391,0,7,0,0,0,1,0,0,0,0
34080,6327,1,60,27,2784,0,3,0,1,0,0,0,0,0,0
34149,8266,1,40,16,1914,0,1,0,0,0,0,0,0,1,0
34155,920,1,40,2,2930,0,2,0,0,1,0,0,0,0,0
34157,9561,1,18,23,1284,0,1,0,0,0,0,0,0,1,0
34213,1899,1,19,16,1763,0,1,0,0,0,0,0,0,1,0
34245,3550,1,28,12,1508,0,1,0,0,0,0,0,0,1,0
34260,8524,1,46,7,1836,1,5,0,0,0,0,0,0,0,1
34264,6298,1,26,25,2488,0,1,0,0,0,0,0,0,1,0
34275,10696,1,28,29,2341,0,3,0,1,0,0,0,0,0,0
34289,7778,1,52,27,1572,0,1,0,0,0,0,0,0,1,0
34328,10696,1,50,29,1648,0,3,0,1,0,0,0,0,0,0
34335,3450,1,36,11,2663,0,5,0,0,0,0,0,0,0,1
34343,8560,1,60,18,2204,0,3,0,1,0,0,0,0,0,0
34351,2866,1,28,5,2064,0,4,0,0,0,0,1,0,0,0
34383,491,1,55,15,2148,0,5,0,0,0,0,0,0,0,1
34488,1947,1,23,8,1862,0,6,1,0,0,0,0,0,0,0
34509,10964,1,52,20,1917,0,8,0,0,0,0,0,1,0,0
34557,10903,1,65,30,2019,0,4,0,0,0,0,1,0,0,0
34633,7109,1,55,12,762,0,5,0,0,0,0,0,0,0,1
34660,10693,1,19,25,1453,0,6,1,0,0,0,0,0,0,0
34668,6052,1,60,9,790,0,2,0,0,1,0,0,0,0,0
34677,3308,1,29,16,2505,0,3,0,1,0,0,0,0,0,0
34688,4218,1,29,8,3096,0,1,0,0,0,0,0,0,1,0
34708,10889,1,28,29,2778,0,2,0,0,1,0,0,0,0,0
34734,1948,1,23,2,2467,0,4,0,0,0,0,1,0,0,0
34766,5088,1,18,15,2392,0,8,0,0,0,0,0,1,0,0
34821,3599,1,50,25,2312,0,6,1,0,0,0,0,0,0,0
34826,1873,1,19,16,689,0,7,0,0,0,1,0,0,0,0
34868,8730,1,45,23,2991,0,3,0,1,0,0,0,0,0,0
34916,2181,1,50,22,2471,0,1,0,0,0,0,0,0,1,0
34933,11797,1,25,29,3232,0,3,0,1,0,0,0,0,0,0
34936,6340,1,58,15,1769,0,8,0,0,0,0,0,1,0,0
34940,506,1,25,19,1616,0,5,0,0,0,0,0,0,0,1
34952,5869,1,40,16,2254,0,6,1,0,0,0,0,0,0,0
34970,4269,1,60,25,2195,0,7,0,0,0,1,0,0,0,0
35008,4430,1,65,28,2023,0,5,0,0,0,0,0,0,0,1
35027,3736,1,26,23,2297,0,5,0,0,0,0,0,0,0,1
35091,1918,1,18,21,1269,0,1,0,0,0,0,0,0,1,0
35100,441,1,42,15,2503,0,5,0,0,0,0,0,0,0,1
35107,1202,1,66,7,2302,1,4,0,0,0,0,1,0,0,0
35146,1619,1,40,11,2418,0,4,0,0,0,0,1,0,0,0
35148,4369,1,58,31,2289,0,2,0,0,1,0,0,0,0,0
35199,3018,1,23,24,3743,0,4,0,0,0,0,1,0,0,0
35242,1886,1,21,17,2091,0,5,0,0,0,0,0,0,0,1
35246,48,1,35,29,1770,0,1,0,0,0,0,0,0,1,0
35259,576,1,57,17,2043,0,7,0,0,0,1,0,0,0,0
35274,10470,1,63,25,389,0,1,0,0,0,0,0,0,1,0
35277,10882,1,45,29,3224,0,5,0,0,0,0,0,0,0,1
35329,11264,1,70,18,1415,0,7,0,0,0,1,0,0,0,0
35335,9511,1,31,24,888,0,4,0,0,0,0,1,0,0,0
35383,8311,1,28,13,932,0,8,0,0,0,0,0,1,0,0
35387,22,1,55,22,2639,0,4,0,0,0,0,1,0,0,0
35512,10363,1,39,23,2965,0,3,0,1,0,0,0,0,0,0
35663,11361,1,23,13,574,0,5,0,0,0,0,0,0,0,1
35669,9595,1,65,30,1480,0,4,0,0,0,0,1,0,0,0
35671,671,1,26,24,1278,0,6,1,0,0,0,0,0,0,0
35697,10365,1,28,14,2008,0,1,0,0,0,0,0,0,1,0
35706,5862,1,55,18,3111,0,8,0,0,0,0,0,1,0,0
35814,4889,1,27,15,1917,0,5,0,0,0,0,0,0,0,1
35843,184,1,60,31,1072,0,2,0,0,1,0,0,0,0,0
35915,7816,1,52,20,1027,0,3,0,1,0,0,0,0,0,0
35917,1707,1,25,22,1179,0,3,0,1,0,0,0,0,0,0
35925,6458,1,34,29,2045,0,1,0,0,0,0,0,0,1,0
35983,4137,1,23,25,2083,0,3,0,1,0,0,0,0,0,0
36019,9475,1,43,30,1321,0,3,0,1,0,0,0,0,0,0
36097,1085,1,21,24,1646,0,8,0,0,0,0,0,1,0,0
36122,2375,1,19,21,897,0,1,0,0,0,0,0,0,1,0
36152,7190,1,29,8,1791,0,2,0,0,1,0,0,0,0,0
36183,7542,1,49,21,1618,0,2,0,0,1,0,0,0,0,0
36191,11532,1,50,27,1892,0,2,0,0,1,0,0,0,0,0
36194,4169,1,38,9,3490,0,2,0,0,1,0,0,0,0,0
36220,1198,1,62,27,1068,0,4,0,0,0,0,1,0,0,0
36265,4311,1,42,11,2466,0,5,0,0,0,0,0,0,0,1
36301,7408,1,45,8,3623,0,1,0,0,0,0,0,0,1,0
36355,1686,1,34,13,1400,0,5,0,0,0,0,0,0,0,1
36356,6925,1,21,24,1990,0,3,0,1,0,0,0,0,0,0
36421,6672,1,35,14,1881,0,7,0,0,0,1,0,0,0,0
36490,77,1,25,18,3504,0,1,0,0,0,0,0,0,1,0
36534,5291,1,33,20,2944,0,7,0,0,0,1,0,0,0,0
36561,8653,1,35,25,251,0,2,0,0,1,0,0,0,0,0
36568,6686,1,35,7,2624,1,8,0,0,0,0,0,1,0,0
36768,1608,1,38,25,2339,0,2,0,0,1,0,0,0,0,0
36769,6579,1,29,21,2532,0,2,0,0,1,0,0,0,0,0
36792,1542,1,22,21,3698,0,3,0,1,0,0,0,0,0,0
36914,11798,1,53,16,3208,0,6,1,0,0,0,0,0,0,0
36917,5362,1,65,15,2205,0,5,0,0,0,0,0,0,0,1
36965,304,1,45,20,2096,0,7,0,0,0,1,0,0,0,0
37049,7758,1,55,26,2731,0,3,0,1,0,0,0,0,0,0
37069,4385,1,36,16,2094,0,5,0,0,0,0,0,0,0,1
37083,1165,1,48,24,2366,0,8,0,0,0,0,0,1,0,0
37123,10741,1,18,16,3233,0,7,0,0,0,1,0,0,0,0
37148,6726,1,36,22,2092,0,8,0,0,0,0,0,1,0,0
37200,9154,1,51,23,2792,0,7,0,0,0,1,0,0,0,0
37236,4360,1,26,27,1234,0,7,0,0,0,1,0,0,0,0
37281,4601,1,65,20,3192,0,3,0,1,0,0,0,0,0,0
37314,1992,1,24,27,1680,0,6,1,0,0,0,0,0,0,0
37324,8049,1,38,27,2250,0,4,0,0,0,0,1,0,0,0
37347,8721,1,40,14,2693,0,7,0,0,0,1,0,0,0,0
37367,8644,1,28,16,952,0,6,1,0,0,0,0,0,0,0
37382,9042,1,32,16,1452,0,8,0,0,0,0,0,1,0,0
37544,5667,1,22,16,2569,0,3,0,1,0,0,0,0,0,0
37567,4472,1,30,15,2062,0,6,1,0,0,0,0,0,0,0
37607,5764,1,30,15,2641,0,8,0,0,0,0,0,1,0,0
37626,8778,1,40,29,1709,0,2,0,0,1,0,0,0,0,0
37638,11692,1,26,18,2445,0,8,0,0,0,0,0,1,0,0
37665,8409,1,25,25,3026,0,2,0,0,1,0,0,0,0,0
37755,9641,1,30,15,2373,0,1,0,0,0,0,0,0,1,0
37768,9003,1,65,8,2324,0,4,0,0,0,0,1,0,0,0
37788,5575,1,28,20,2240,0,8,0,0,0,0,0,1,0,0
37792,11354,1,35,18,1379,0,3,0,1,0,0,0,0,0,0
37796,11692,1,56,18,2302,0,8,0,0,0,0,0,1,0,0
37798,1542,1,25,21,3962,0,3,0,1,0,0,0,0,0,0
37799,9769,1,24,6,1672,0,4,0,0,0,0,1,0,0,0
37802,3750,1,58,13,1126,0,2,0,0,1,0,0,0,0,0
37805,2083,1,30,24,1640,0,6,1,0,0,0,0,0,0,0
37868,9835,1,45,25,2626,0,7,0,0,0,1,0,0,0,0
37887,7115,1,31,23,1426,0,2,0,0,1,0,0,0,0,0
38033,6784,1,23,15,1802,0,6,1,0,0,0,0,0,0,0
38104,749,1,69,26,2279,0,1,0,0,0,0,0,0,1,0
38143,10654,1,19,8,2815,0,6,1,0,0,0,0,0,0,0
38178,5681,1,63,16,3597,0,7,0,0,0,1,0,0,0,0
38185,8823,1,33,12,3531,0,7,0,0,0,1,0,0,0,0
38213,8521,1,18,17,2050,0,5,0,0,0,0,0,0,0,1
38220,9420,1,30,27,1331,0,2,0,0,1,0,0,0,0,0
38230,10886,1,62,6,2643,0,4,0,0,0,0,1,0,0,0
38357,10507,1,75,13,1293,0,6,1,0,0,0,0,0,0,0
38361,1582,1,30,2,1242,0,5,0,0,0,0,0,0,0,1
38377,3348,1,45,17,2195,0,5,0,0,0,0,0,0,0,1
38426,2175,1,56,26,2352,0,7,0,0,0,1,0,0,0,0
38559,5714,1,28,29,4451,0,4,0,0,0,0,1,0,0,0
38563,10219,1,34,20,2612,0,7,0,0,0,1,0,0,0,0
38584,4011,1,40,14,2975,0,1,0,0,0,0,0,0,1,0
38714,735,1,35,27,2914,0,4,0,0,0,0,1,0,0,0
38755,2866,1,72,5,2047,0,4,0,0,0,0,1,0,0,0
38767,10169,1,55,20,1887,0,3,0,1,0,0,0,0,0,0
38772,5652,1,48,19,1508,0,2,0,0,1,0,0,0,0,0
38824,4351,1,40,26,2814,0,1,0,0,0,0,0,0,1,0
38857,3915,1,44,26,2071,0,4,0,0,0,0,1,0,0,0
38884,10190,1,54,20,1822,0,3,0,1,0,0,0,0,0,0
38947,1123,1,20,11,1611,0,5,0,0,0,0,0,0,0,1
38964,6903,1,61,22,945,0,1,0,0,0,0,0,0,1,0
38999,6127,1,23,23,1418,0,5,0,0,0,0,0,0,0,1
39017,11049,1,60,25,2448,0,5,0,0,0,0,0,0,0,1
39032,9465,1,60,15,1005,0,5,0,0,0,0,0,0,0,1
39106,6495,1,70,3,1356,0,4,0,0,0,0,1,0,0,0
39109,9204,1,50,24,3553,0,3,0,1,0,0,0,0,0,0
39117,9055,1,26,27,3664,0,6,1,0,0,0,0,0,0,0
39119,10641,1,48,9,2416,0,6,1,0,0,0,0,0,0,0
39169,3069,1,21,2,2144,0,2,0,0,1,0,0,0,0,0
39191,5193,1,28,28,1369,0,4,0,0,0,0,1,0,0,0
39203,3631,1,50,23,2906,0,7,0,0,0,1,0,0,0,0
39237,11618,1,35,30,2882,0,4,0,0,0,0,1,0,0,0
39280,1351,1,60,1,3049,1,4,0,0,0,0,1,0,0,0
39283,8109,1,50,3,2824,0,4,0,0,0,0,1,0,0,0
39288,2739,1,36,1,1899,1,4,0,0,0,0,1,0,0,0
39317,7911,1,40,24,2992,0,6,1,0,0,0,0,0,0,0
39344,11509,1,20,22,3137,0,3,0,1,0,0,0,0,0,0
39363,544,1,22,9,1983,0,8,0,0,0,0,0,1,0,0
39400,7086,1,80,17,711,0,3,0,1,0,0,0,0,0,0
39420,241,1,45,16,1443,0,1,0,0,0,0,0,0,1,0
39449,6314,1,20,19,1960,0,7,0,0,0,1,0,0,0,0
39475,4716,1,30,8,2020,0,2,0,0,1,0,0,0,0,0
39496,2264,1,62,26,3557,0,6,1,0,0,0,0,0,0,0
39585,7474,1,30,29,1011,0,1,0,0,0,0,0,0,1,0
39591,6623,1,53,16,2861,0,7,0,0,0,1,0,0,0,0
39629,3539,1,29,20,2245,0,3,0,1,0,0,0,0,0,0
39656,1873,1,45,16,2000,0,7,0,0,0,1,0,0,0,0
