SUBJECT,HOUSEHOLD,SEX,AGE_YEAR,CONSUMPTION_DAY,sum_ENERGY_kcal,WEEKEND,adm2_,adm2_1,adm2_5,adm2_2,adm2_8,adm2_4,adm2_7,adm2_6,adm2_3
26702,4,1,50,9,1642,0,2,0,0,1,0,0,0,0,0
26930,10775,1,30,21,2498,0,2,0,0,1,0,0,0,0,0
26932,10633,1,31,8,2043,0,2,0,0,1,0,0,0,0,0
26944,8498,1,30,21,2004,0,6,0,0,0,0,0,0,1,0
26946,5452,1,52,17,3029,0,7,0,0,0,0,0,1,0,0
26965,3495,1,58,26,1841,0,6,0,0,0,0,0,0,1,0
26982,3640,1,60,4,2042,0,5,0,1,0,0,0,0,0,0
27036,2584,1,55,20,3567,0,8,0,0,0,1,0,0,0,0
27096,8240,1,60,18,1686,0,6,0,0,0,0,0,0,1,0
27137,5793,1,46,20,1348,0,5,0,1,0,0,0,0,0,0
27175,4756,1,30,29,1616,0,8,0,0,0,1,0,0,0,0
27187,7618,1,22,22,2851,0,8,0,0,0,1,0,0,0,0
27212,10713,1,28,19,2489,0,5,0,1,0,0,0,0,0,0
27255,5408,1,56,20,2379,0,2,0,0,1,0,0,0,0,0
27375,8727,1,32,8,2544,0,7,0,0,0,0,0,1,0,0
27398,10926,1,22,13,1905,0,3,0,0,0,0,0,0,0,1
27441,6360,1,30,20,1591,0,1,1,0,0,0,0,0,0,0
27461,3365,1,45,20,1842,0,4,0,0,0,0,1,0,0,0
27517,966,1,28,24,2366,0,8,0,0,0,1,0,0,0,0
27535,7000,1,31,22,2676,0,8,0,0,0,1,0,0,0,0
27587,913,1,47,24,1776,0,8,0,0,0,1,0,0,0,0
27602,3314,1,60,25,2091,0,1,1,0,0,0,0,0,0,0
27702,2965,1,65,22,2710,0,8,0,0,0,1,0,0,0,0
27723,2837,1,60,12,1214,0,3,0,0,0,0,0,0,0,1
27748,5105,1,31,17,1797,0,3,0,0,0,0,0,0,0,1
27786,6089,1,26,4,1139,0,5,0,1,0,0,0,0,0,0
27814,8055,1,70,21,2309,0,4,0,0,0,0,1,0,0,0
27837,9979,1,32,17,2869,0,1,1,0,0,0,0,0,0,0
27893,11320,1,25,21,1945,0,1,1,0,0,0,0,0,0,0
27960,258,1,35,20,1727,0,2,0,0,1,0,0,0,0,0
28089,674,1,50,19,1468,0,1,1,0,0,0,0,0,0,0
28112,1524,1,33,21,2015,0,3,0,0,0,0,0,0,0,1
28174,8061,1,27,10,1815,0,7,0,0,0,0,0,1,0,0
28188,429,1,18,15,1526,0,4,0,0,0,0,1,0,0,0
28284,44,1,44,16,1843,0,6,0,0,0,0,0,0,1,0
28291,10143,1,25,22,1875,0,2,0,0,1,0,0,0,0,0
28303,10249,1,40,19,2084,0,4,0,0,0,0,1,0,0,0
28319,1040,1,58,24,1542,0,2,0,0,1,0,0,0,0,0
28321,2367,1,18,22,1592,0,5,0,1,0,0,0,0,0,0
28328,857,1,27,16,1916,0,5,0,1,0,0,0,0,0,0
28462,3541,1,19,8,1816,0,2,0,0,1,0,0,0,0,0
28503,3685,1,24,8,2217,0,2,0,0,1,0,0,0,0,0
28535,7432,1,25,16,1904,0,5,0,1,0,0,0,0,0,0
28536,1077,1,42,19,1679,0,5,0,1,0,0,0,0,0,0
28554,10098,1,18,16,1842,0,1,1,0,0,0,0,0,0,0
28641,9178,1,55,27,1710,0,5,0,1,0,0,0,0,0,0
28713,5545,1,44,8,2148,0,7,0,0,0,0,0,1,0,0
28738,11270,1,50,13,1578,0,3,0,0,0,0,0,0,0,1
28769,9108,1,36,25,1812,0,4,0,0,0,0,1,0,0,0
28794,1263,1,40,13,1277,0,3,0,0,0,0,0,0,0,1
28826,11449,1,46,20,1055,0,2,0,0,1,0,0,0,0,0
28868,7759,1,35,25,1822,0,8,0,0,0,1,0,0,0,0
28897,769,1,30,27,1432,0,5,0,1,0,0,0,0,0,0
28917,2029,1,49,17,2192,0,1,1,0,0,0,0,0,0,0
28926,7432,1,20,16,1393,0,5,0,1,0,0,0,0,0,0
28959,2195,1,35,11,1757,0,5,0,1,0,0,0,0,0,0
29175,8849,1,22,22,2641,0,8,0,0,0,1,0,0,0,0
29180,11368,1,32,28,2125,0,8,0,0,0,1,0,0,0,0
29196,4096,1,23,29,1670,0,6,0,0,0,0,0,0,1,0
29236,2557,1,40,20,1630,0,1,1,0,0,0,0,0,0,0
29238,6437,1,32,31,2187,0,3,0,0,0,0,0,0,0,1
29325,2859,1,70,21,2109,0,1,1,0,0,0,0,0,0,0
29332,2070,1,25,6,1977,0,2,0,0,1,0,0,0,0,0
29393,1421,1,36,19,2284,0,4,0,0,0,0,1,0,0,0
29412,8084,1,45,25,1966,0,8,0,0,0,1,0,0,0,0
29447,11191,1,36,20,2990,0,8,0,0,0,1,0,0,0,0
29500,3192,1,35,25,2180,0,1,1,0,0,0,0,0,0,0
29501,9585,1,50,16,1859,0,6,0,0,0,0,0,0,1,0
29523,11795,1,55,21,2422,0,3,0,0,0,0,0,0,0,1
29578,2742,1,34,17,1842,0,4,0,0,0,0,1,0,0,0
29624,1780,1,39,17,2538,0,7,0,0,0,0,0,1,0,0
29744,11712,1,28,18,1955,0,1,1,0,0,0,0,0,0,0
29792,10919,1,55,23,2246,0,2,0,0,1,0,0,0,0,0
29828,809,1,44,29,2141,0,2,0,0,1,0,0,0,0,0
29963,5233,1,19,21,1763,0,8,0,0,0,1,0,0,0,0
29999,5203,1,30,21,1511,0,4,0,0,0,0,1,0,0,0
30019,8720,1,45,17,1896,0,1,1,0,0,0,0,0,0,0
30063,835,1,36,30,2313,0,5,0,1,0,0,0,0,0,0
30099,2477,1,60,8,2109,0,2,0,0,1,0,0,0,0,0
30133,11018,1,52,21,2684,0,8,0,0,0,1,0,0,0,0
30144,7971,1,29,20,1654,0,1,1,0,0,0,0,0,0,0
30225,3586,1,58,17,1720,0,3,0,0,0,0,0,0,0,1
30244,6339,1,45,22,2700,0,8,0,0,0,1,0,0,0,0
30305,11257,1,35,13,1701,0,1,1,0,0,0,0,0,0,0
30318,8061,1,60,10,1769,0,7,0,0,0,0,0,1,0,0
30319,9958,1,48,22,2445,0,2,0,0,1,0,0,0,0,0
30370,4203,1,28,13,2425,0,1,1,0,0,0,0,0,0,0
30415,1520,1,36,25,1762,0,5,0,1,0,0,0,0,0,0
30436,3826,1,32,16,1981,0,5,0,1,0,0,0,0,0,0
30485,11737,1,58,16,1836,0,6,0,0,0,0,0,0,1,0
30513,1780,1,75,17,2558,0,7,0,0,0,0,0,1,0,0
30516,1935,1,50,19,2095,0,4,0,0,0,0,1,0,0,0
30536,4633,1,40,25,1483,0,4,0,0,0,0,1,0,0,0
30614,9889,1,19,11,1687,0,5,0,1,0,0,0,0,0,0
30654,9176,1,19,20,1661,0,5,0,1,0,0,0,0,0,0
30678,4686,1,18,8,1916,0,5,0,1,0,0,0,0,0,0
30694,2247,1,18,23,1415,0,8,0,0,0,1,0,0,0,0
30824,10261,1,50,13,3603,0,1,1,0,0,0,0,0,0,0
30895,8317,1,55,25,1898,0,8,0,0,0,1,0,0,0,0
30909,5999,1,27,23,1643,0,8,0,0,0,1,0,0,0,0
30926,6987,1,36,18,1957,0,6,0,0,0,0,0,0,1,0
30946,10611,1,27,24,1519,0,8,0,0,0,1,0,0,0,0
30947,9129,1,30,16,1805,0,5,0,1,0,0,0,0,0,0
30970,429,1,21,15,1529,0,4,0,0,0,0,1,0,0,0
30976,4891,1,35,14,2653,0,1,1,0,0,0,0,0,0,0
31021,5110,1,27,22,1617,0,2,0,0,1,0,0,0,0,0
31034,6532,1,43,17,1915,0,4,0,0,0,0,1,0,0,0
31082,6469,1,38,25,1737,0,2,0,0,1,0,0,0,0,0
31104,9063,1,26,21,1442,0,2,0,0,1,0,0,0,0,0
31158,595,1,35,13,2006,0,1,1,0,0,0,0,0,0,0
31160,3053,1,70,21,1174,0,4,0,0,0,0,1,0,0,0
31198,4750,1,62,19,2094,0,5,0,1,0,0,0,0,0,0
31232,5583,1,20,15,2127,0,6,0,0,0,0,0,0,1,0
31287,641,1,22,11,1671,0,3,0,0,0,0,0,0,0,1
31291,11788,1,44,20,1692,0,4,0,0,0,0,1,0,0,0
31302,2625,1,45,9,1842,0,2,0,0,1,0,0,0,0,0
31337,11793,1,27,8,1710,0,2,0,0,1,0,0,0,0,0
31363,10890,1,40,16,2334,0,1,1,0,0,0,0,0,0,0
31365,2638,1,28,10,1918,0,7,0,0,0,0,0,1,0,0
31383,4109,1,64,28,1582,0,3,0,0,0,0,0,0,0,1
31394,9263,1,28,17,2179,0,4,0,0,0,0,1,0,0,0
31416,221,1,45,29,1276,0,2,0,0,1,0,0,0,0,0
31436,1263,1,38,13,2110,0,3,0,0,0,0,0,0,0,1
31495,4535,1,35,20,1992,0,4,0,0,0,0,1,0,0,0
31534,7144,1,40,16,1646,0,5,0,1,0,0,0,0,0,0
31566,7871,1,42,11,1971,0,7,0,0,0,0,0,1,0,0
31569,6962,1,33,31,1891,0,3,0,0,0,0,0,0,0,1
31647,10490,1,41,18,1925,0,4,0,0,0,0,1,0,0,0
31781,6976,1,35,22,1072,0,8,0,0,0,1,0,0,0,0
31833,4977,1,50,19,1605,0,4,0,0,0,0,1,0,0,0
31878,9644,1,50,21,2147,0,6,0,0,0,0,0,0,1,0
31888,6134,1,58,23,2152,0,2,0,0,1,0,0,0,0,0
31927,7158,1,35,18,2077,0,3,0,0,0,0,0,0,0,1
31952,5704,1,19,17,1967,0,1,1,0,0,0,0,0,0,0
31962,4847,1,44,27,1715,0,5,0,1,0,0,0,0,0,0
31976,3552,1,25,16,2079,0,6,0,0,0,0,0,0,1,0
31983,5312,1,60,24,2429,0,8,0,0,0,1,0,0,0,0
32016,3568,1,50,21,2307,0,1,1,0,0,0,0,0,0,0
32031,8025,1,27,27,1267,0,2,0,0,1,0,0,0,0,0
32111,11435,1,30,20,1433,0,2,0,0,1,0,0,0,0,0
32122,9644,1,19,21,2147,0,6,0,0,0,0,0,0,1,0
32269,10143,1,60,22,1960,0,2,0,0,1,0,0,0,0,0
32286,2351,1,28,17,2945,0,1,1,0,0,0,0,0,0,0
32383,8950,1,28,17,2061,0,4,0,0,0,0,1,0,0,0
32437,7822,1,22,9,2206,0,7,0,0,0,0,0,1,0,0
32441,1284,1,28,16,2079,0,1,1,0,0,0,0,0,0,0
32458,255,1,43,25,1723,0,5,0,1,0,0,0,0,0,0
32463,10613,1,65,22,1311,0,8,0,0,0,1,0,0,0,0
32585,10821,1,30,17,2358,0,7,0,0,0,0,0,1,0,0
32593,10765,1,23,22,2058,0,4,0,0,0,0,1,0,0,0
32680,1660,1,25,13,3138,0,1,1,0,0,0,0,0,0,0
32757,10356,1,40,25,1909,0,4,0,0,0,0,1,0,0,0
32777,11039,1,48,23,2335,0,6,0,0,0,0,0,0,1,0
32829,1369,1,26,17,2523,0,4,0,0,0,0,1,0,0,0
32831,1855,1,19,20,2000,0,4,0,0,0,0,1,0,0,0
32946,4582,1,55,1,1801,1,5,0,1,0,0,0,0,0,0
32964,1038,1,51,27,2106,0,2,0,0,1,0,0,0,0,0
32974,2382,1,23,14,2524,0,4,0,0,0,0,1,0,0,0
33027,1150,1,50,15,1388,0,3,0,0,0,0,0,0,0,1
33032,5065,1,42,15,2074,0,3,0,0,0,0,0,0,0,1
33142,8413,1,19,21,1658,0,4,0,0,0,0,1,0,0,0
33237,4894,1,53,10,1747,0,7,0,0,0,0,0,1,0,0
33409,3053,1,50,21,1375,0,4,0,0,0,0,1,0,0,0
33537,4818,1,34,6,1546,0,2,0,0,1,0,0,0,0,0
33550,5704,1,55,17,1982,0,1,1,0,0,0,0,0,0,0
33578,8786,1,21,8,1811,0,7,0,0,0,0,0,1,0,0
33582,3815,1,26,10,1559,0,7,0,0,0,0,0,1,0,0
33618,6810,1,19,10,1221,0,7,0,0,0,0,0,1,0,0
33633,8617,1,35,22,2031,0,2,0,0,1,0,0,0,0,0
33640,8101,1,58,3,1777,0,2,0,0,1,0,0,0,0,0
33700,7343,1,36,15,1879,0,6,0,0,0,0,0,0,1,0
33715,7650,1,30,15,2084,0,4,0,0,0,0,1,0,0,0
33736,5148,1,28,16,2087,0,5,0,1,0,0,0,0,0,0
33745,5250,1,32,17,3262,0,1,1,0,0,0,0,0,0,0
33756,5891,1,27,16,2034,0,6,0,0,0,0,0,0,1,0
33825,10678,1,37,25,1901,0,4,0,0,0,0,1,0,0,0
33840,10946,1,34,29,1524,0,3,0,0,0,0,0,0,0,1
33889,11555,1,55,17,1579,0,1,1,0,0,0,0,0,0,0
33890,3589,1,50,19,1785,0,4,0,0,0,0,1,0,0,0
33932,2162,1,25,20,3272,0,8,0,0,0,1,0,0,0,0
33956,3090,1,27,30,1300,0,5,0,1,0,0,0,0,0,0
34004,714,1,35,23,1877,0,8,0,0,0,1,0,0,0,0
34008,1907,1,46,25,1663,0,4,0,0,0,0,1,0,0,0
34018,11677,1,31,3,2274,0,5,0,1,0,0,0,0,0,0
34022,4270,1,35,11,1835,0,5,0,1,0,0,0,0,0,0
34108,8024,1,35,1,1749,1,3,0,0,0,0,0,0,0,1
34112,11805,1,18,17,2262,0,1,1,0,0,0,0,0,0,0
34116,3387,1,36,29,1117,0,5,0,1,0,0,0,0,0,0
34133,7793,1,35,21,1824,0,1,1,0,0,0,0,0,0,0
34187,1392,1,24,6,1510,0,2,0,0,1,0,0,0,0,0
34200,2869,1,22,22,1968,0,2,0,0,1,0,0,0,0,0
34356,4216,1,22,19,3273,0,8,0,0,0,1,0,0,0,0
34392,4989,1,26,17,1735,0,4,0,0,0,0,1,0,0,0
34443,5983,1,32,20,2386,0,2,0,0,1,0,0,0,0,0
34454,6409,1,18,17,1011,0,3,0,0,0,0,0,0,0,1
34480,10923,1,32,12,2167,0,6,0,0,0,0,0,0,1,0
34500,1590,1,35,11,1825,0,7,0,0,0,0,0,1,0,0
34501,9013,1,41,22,1627,0,2,0,0,1,0,0,0,0,0
34530,6795,1,27,20,2214,0,2,0,0,1,0,0,0,0,0
34551,11315,1,46,15,1714,0,4,0,0,0,0,1,0,0,0
34563,4308,1,31,29,1884,0,5,0,1,0,0,0,0,0,0
34584,492,1,19,30,1689,0,3,0,0,0,0,0,0,0,1
34635,1118,1,40,15,2198,0,6,0,0,0,0,0,0,1,0
34696,6710,1,40,22,2501,0,2,0,0,1,0,0,0,0,0
34716,8549,1,40,17,1757,0,1,1,0,0,0,0,0,0,0
34749,2152,1,32,22,2019,0,7,0,0,0,0,0,1,0,0
34776,9051,1,25,25,1580,0,5,0,1,0,0,0,0,0,0
34836,6748,1,20,17,1503,0,1,1,0,0,0,0,0,0,0
34852,6068,1,38,15,2257,0,3,0,0,0,0,0,0,0,1
34880,7996,1,35,8,2907,0,7,0,0,0,0,0,1,0,0
34992,7168,1,45,17,3025,0,7,0,0,0,0,0,1,0,0
35014,6733,1,48,21,3162,0,8,0,0,0,1,0,0,0,0
35030,1625,1,26,26,1955,0,6,0,0,0,0,0,0,1,0
35110,2936,1,60,16,2744,0,1,1,0,0,0,0,0,0,0
35147,7396,1,24,12,2017,0,1,1,0,0,0,0,0,0,0
35161,11315,1,22,15,1714,0,4,0,0,0,0,1,0,0,0
35171,7153,1,48,11,1962,0,5,0,1,0,0,0,0,0,0
35220,384,1,35,17,1483,0,3,0,0,0,0,0,0,0,1
35334,8834,1,42,14,2238,0,1,1,0,0,0,0,0,0,0
35354,687,1,60,5,1583,0,2,0,0,1,0,0,0,0,0
35377,2355,1,22,1,1755,1,3,0,0,0,0,0,0,0,1
35390,7432,1,19,16,1920,0,5,0,1,0,0,0,0,0,0
35406,4259,1,49,13,2112,0,1,1,0,0,0,0,0,0,0
35426,562,1,29,26,2216,0,6,0,0,0,0,0,0,1,0
35498,7536,1,40,25,1432,0,4,0,0,0,0,1,0,0,0
35519,10625,1,35,30,1908,0,3,0,0,0,0,0,0,0,1
35558,11052,1,23,2,1802,0,5,0,1,0,0,0,0,0,0
35603,11169,1,48,15,1852,0,6,0,0,0,0,0,0,1,0
35616,6284,1,55,25,1429,0,5,0,1,0,0,0,0,0,0
35624,10464,1,23,22,3193,0,4,0,0,0,0,1,0,0,0
35715,7205,1,36,14,1921,0,1,1,0,0,0,0,0,0,0
35776,7667,1,33,20,2273,0,2,0,0,1,0,0,0,0,0
35836,5176,1,25,25,1743,0,5,0,1,0,0,0,0,0,0
35875,2002,1,55,29,1834,0,6,0,0,0,0,0,0,1,0
35933,4216,1,18,19,3254,0,8,0,0,0,1,0,0,0,0
36112,9720,1,38,9,2374,0,7,0,0,0,0,0,1,0,0
36133,1916,1,21,14,1427,0,4,0,0,0,0,1,0,0,0
36167,6136,1,27,10,1724,0,7,0,0,0,0,0,1,0,0
36204,11575,1,21,22,1795,0,4,0,0,0,0,1,0,0,0
36219,6843,1,26,11,2030,0,7,0,0,0,0,0,1,0,0
36259,646,1,48,14,2183,0,1,1,0,0,0,0,0,0,0
36288,5205,1,35,21,1900,0,4,0,0,0,0,1,0,0,0
36339,6317,1,62,19,1941,0,7,0,0,0,0,0,1,0,0
36372,5758,1,40,1,1824,1,5,0,1,0,0,0,0,0,0
36432,1855,1,25,20,1715,0,4,0,0,0,0,1,0,0,0
36540,3541,1,47,8,1552,0,2,0,0,1,0,0,0,0,0
36589,5159,1,76,21,1445,0,4,0,0,0,0,1,0,0,0
36656,4628,1,40,15,1384,0,3,0,0,0,0,0,0,0,1
36669,937,1,62,19,2497,0,7,0,0,0,0,0,1,0,0
36766,7187,1,25,17,1965,0,4,0,0,0,0,1,0,0,0
36817,2812,1,43,16,1925,0,6,0,0,0,0,0,0,1,0
36863,33,1,31,30,2018,0,5,0,1,0,0,0,0,0,0
36909,2314,1,45,28,3235,0,8,0,0,0,1,0,0,0,0
36970,57,1,36,28,1872,0,3,0,0,0,0,0,0,0,1
37109,4851,1,56,17,2632,0,7,0,0,0,0,0,1,0,0
37124,4927,1,50,16,2337,0,1,1,0,0,0,0,0,0,0
37293,3630,1,35,29,2007,0,6,0,0,0,0,0,0,1,0
37296,1994,1,30,17,1990,0,1,1,0,0,0,0,0,0,0
37346,8438,1,50,17,2698,0,7,0,0,0,0,0,1,0,0
37399,1453,1,65,21,2617,0,6,0,0,0,0,0,0,1,0
37403,6810,1,68,10,1798,0,7,0,0,0,0,0,1,0,0
37435,7978,1,28,27,1833,0,5,0,1,0,0,0,0,0,0
37470,11326,1,25,27,1735,0,5,0,1,0,0,0,0,0,0
37526,10875,1,30,19,2498,0,7,0,0,0,0,0,1,0,0
37530,6050,1,36,17,2294,0,3,0,0,0,0,0,0,0,1
37541,10821,1,60,17,2358,0,7,0,0,0,0,0,1,0,0
37616,10146,1,25,24,1618,0,8,0,0,0,1,0,0,0,0
37642,4289,1,31,8,1383,0,2,0,0,1,0,0,0,0,0
37676,7755,1,40,24,3074,0,8,0,0,0,1,0,0,0,0
37685,8748,1,68,18,1629,0,4,0,0,0,0,1,0,0,0
37697,4159,1,24,2,2140,0,5,0,1,0,0,0,0,0,0
37761,7696,1,30,13,1890,0,4,0,0,0,0,1,0,0,0
37789,8519,1,43,21,2911,0,8,0,0,0,1,0,0,0,0
37845,9747,1,19,21,1612,0,3,0,0,0,0,0,0,0,1
37847,9537,1,35,13,1954,0,3,0,0,0,0,0,0,0,1
37991,5907,1,19,23,1874,0,2,0,0,1,0,0,0,0,0
38109,7463,1,22,13,2621,0,1,1,0,0,0,0,0,0,0
38150,6481,1,35,15,2245,0,6,0,0,0,0,0,0,1,0
38233,6009,1,58,29,1528,0,2,0,0,1,0,0,0,0,0
38258,342,1,45,20,1815,0,2,0,0,1,0,0,0,0,0
38338,4989,1,60,17,1705,0,4,0,0,0,0,1,0,0,0
38341,2064,1,18,19,2034,0,3,0,0,0,0,0,0,0,1
38345,5874,1,28,27,1812,0,2,0,0,1,0,0,0,0,0
38391,7110,1,40,1,2298,1,5,0,1,0,0,0,0,0,0
38408,6108,1,55,1,1781,1,5,0,1,0,0,0,0,0,0
38409,7642,1,40,18,1797,0,3,0,0,0,0,0,0,0,1
38481,5659,1,30,16,1924,0,5,0,1,0,0,0,0,0,0
38645,3177,1,20,16,2382,0,1,1,0,0,0,0,0,0,0
38685,4537,1,35,5,1645,0,2,0,0,1,0,0,0,0,0
38740,11828,1,43,22,2182,0,8,0,0,0,1,0,0,0,0
38825,10697,1,47,20,1635,0,2,0,0,1,0,0,0,0,0
38835,4722,1,48,11,1990,0,5,0,1,0,0,0,0,0,0
38866,1105,1,25,2,2278,0,5,0,1,0,0,0,0,0,0
38902,5311,1,60,25,1840,0,4,0,0,0,0,1,0,0,0
38937,10259,1,42,14,3421,0,1,1,0,0,0,0,0,0,0
39014,509,1,18,13,2153,0,1,1,0,0,0,0,0,0,0
39076,3383,1,45,21,2481,0,1,1,0,0,0,0,0,0,0
39096,11179,1,18,26,1670,0,8,0,0,0,1,0,0,0,0
39111,9818,1,40,23,2738,0,2,0,0,1,0,0,0,0,0
39134,403,1,35,19,2436,0,8,0,0,0,1,0,0,0,0
39192,1688,1,37,27,3025,0,8,0,0,0,1,0,0,0,0
39294,11180,1,27,23,1150,0,1,1,0,0,0,0,0,0,0
39299,11045,1,20,21,2075,0,1,1,0,0,0,0,0,0,0
39325,3110,1,54,8,1774,0,5,0,1,0,0,0,0,0,0
39346,2491,1,25,6,1444,0,2,0,0,1,0,0,0,0,0
39452,4851,1,22,17,2632,0,7,0,0,0,0,0,1,0,0
39457,1780,1,19,17,2538,0,7,0,0,0,0,0,1,0,0
39515,905,1,50,21,1920,0,4,0,0,0,0,1,0,0,0
39535,10659,1,72,20,1669,0,4,0,0,0,0,1,0,0,0
39540,6948,1,70,13,2063,0,1,1,0,0,0,0,0,0,0
39581,6058,1,50,19,828,0,2,0,0,1,0,0,0,0,0
39592,5477,1,22,14,2001,0,4,0,0,0,0,1,0,0,0
39595,5707,1,31,27,1636,0,2,0,0,1,0,0,0,0,0
39647,4188,1,41,27,1837,0,1,1,0,0,0,0,0,0,0
39649,9033,1,34,24,2007,0,4,0,0,0,0,1,0,0,0
39664,10336,1,56,21,2908,0,8,0,0,0,1,0,0,0,0
39666,3207,1,57,13,1930,0,3,0,0,0,0,0,0,0,1
